Sentence,Subject_ID,Condition_ID,correctness
A green stop light with a tall building lighted up in the background at night.,a61d5cfe75373202ee348d304a6d1a87,correct,1
A blue trash removal truck and two vehicles behind it.,a61d5cfe75373202ee348d304a6d1a87,wrong,1
Two young women are eating hot dogs while walking down the sidewalk.,a61d5cfe75373202ee348d304a6d1a87,wrong,1
A baseball player hitting the ball during a baseball game.,a61d5cfe75373202ee348d304a6d1a87,wrong,1
A colorful truck with a full load of sticks and twigs.,a61d5cfe75373202ee348d304a6d1a87,correct,1
A man covering his eyes while standing next to multiple boxes filled with bananas.,a61d5cfe75373202ee348d304a6d1a87,no,1
A person wearing a helmet and goggles riding a snowboard down the slopes.,588ca6bd5211fef4225a4b1ae47e645d,no,1
A large group of people watch as a skater does his tricks.,588ca6bd5211fef4225a4b1ae47e645d,correct,0
A white swan swimming through a lake next to a boat.,588ca6bd5211fef4225a4b1ae47e645d,no,1
A colorful truck with a full load of sticks and twigs.,588ca6bd5211fef4225a4b1ae47e645d,no,1
The red boat is anchored on the shore of the lake in front of the houses.,588ca6bd5211fef4225a4b1ae47e645d,correct,1
Two men holding big wooden sticks with a lot of elephants in the background.,588ca6bd5211fef4225a4b1ae47e645d,wrong,1
A light blue bicycle chained to a pole on the sidewalk in front of a red building.,588ca6bd5211fef4225a4b1ae47e645d,wrong,1
A cup of coffee with a plate of banana slices on bread.,588ca6bd5211fef4225a4b1ae47e645d,no,1
There is an indoor toilet underneath a sign that says please flush.,588ca6bd5211fef4225a4b1ae47e645d,wrong,1
A young girl looking at a huge pizza with surprise.,588ca6bd5211fef4225a4b1ae47e645d,wrong,1
A baseball player is waiting for the pitch while standing in the batters box.,588ca6bd5211fef4225a4b1ae47e645d,no,1
A dog laying on its side with a remote control under its paw.,588ca6bd5211fef4225a4b1ae47e645d,wrong,0
A large crowd of people riding horses walks along a trail.,588ca6bd5211fef4225a4b1ae47e645d,no,1
"A kitchen with a clear counter top and wooden cabinets, along with a white dish washer under the counter.",588ca6bd5211fef4225a4b1ae47e645d,correct,1
Two young women are eating hot dogs while walking down the sidewalk.,588ca6bd5211fef4225a4b1ae47e645d,correct,1
A black cat sitting inside of a sink in the bathroom.,588ca6bd5211fef4225a4b1ae47e645d,wrong,0
A dark colored cat looking at a laptop screen.,588ca6bd5211fef4225a4b1ae47e645d,correct,0
Two silver cars parked beside each other in parking spots.,588ca6bd5211fef4225a4b1ae47e645d,correct,1
A white frosted cake sitting in front of some white flowers.,588ca6bd5211fef4225a4b1ae47e645d,wrong,1
A blue trash removal truck and two vehicles behind it.,588ca6bd5211fef4225a4b1ae47e645d,correct,1
A cat standing on a toilet seat looking at the person taking the photo.,588ca6bd5211fef4225a4b1ae47e645d,correct,1
A black and white picture of people walking in the rain under umbrellas.,588ca6bd5211fef4225a4b1ae47e645d,no,1
A table topped with a cake covered in berries next to a plate of sandwiches.,588ca6bd5211fef4225a4b1ae47e645d,wrong,0
A polar bear pokes his head and one paw out of the water.,588ca6bd5211fef4225a4b1ae47e645d,correct,1
A patio table with two dinner plates of food and two bowls of salad.,588ca6bd5211fef4225a4b1ae47e645d,no,1
A tray full of breakfast foods and drinks on a bed.,588ca6bd5211fef4225a4b1ae47e645d,wrong,1
A sign mounted to a pole that reads No Stops.,588ca6bd5211fef4225a4b1ae47e645d,correct,1
A fruit smoothie glass on a plate with two strawberries for garnish.,588ca6bd5211fef4225a4b1ae47e645d,no,1
A baseball player hitting the ball during a baseball game.,588ca6bd5211fef4225a4b1ae47e645d,correct,1
A bathroom with curtains that have floral decor on them.,588ca6bd5211fef4225a4b1ae47e645d,no,1
A man in a field of wild flowers holding an orange bat.,588ca6bd5211fef4225a4b1ae47e645d,correct,1
A car sitting in the middle of the road near a construction vehicle.,588ca6bd5211fef4225a4b1ae47e645d,no,1
A green stop light with a tall building lighted up in the background at night.,588ca6bd5211fef4225a4b1ae47e645d,no,0
A row of surfboards sticking out of the sand sitting next to each other.,588ca6bd5211fef4225a4b1ae47e645d,wrong,1
A young boy is standing against a wall eating an apple.,588ca6bd5211fef4225a4b1ae47e645d,wrong,1
A man covering his eyes while standing next to multiple boxes filled with bananas.,588ca6bd5211fef4225a4b1ae47e645d,wrong,1
A baseball player is waiting for the pitch while standing in the batters box.,5ce0548e2491376461d79efd4f6f0293,correct,1
A polar bear pokes his head and one paw out of the water.,5ce0548e2491376461d79efd4f6f0293,wrong,1
A table topped with a cake covered in berries next to a plate of sandwiches.,5ce0548e2491376461d79efd4f6f0293,no,1
A row of surfboards sticking out of the sand sitting next to each other.,5ce0548e2491376461d79efd4f6f0293,no,0
A patio table with two dinner plates of food and two bowls of salad.,5ce0548e2491376461d79efd4f6f0293,correct,1
A white frosted cake sitting in front of some white flowers.,5ce0548e2491376461d79efd4f6f0293,no,1
A tray full of breakfast foods and drinks on a bed.,5ce0548e2491376461d79efd4f6f0293,no,1
A large group of people watch as a skater does his tricks.,5ce0548e2491376461d79efd4f6f0293,wrong,1
The red boat is anchored on the shore of the lake in front of the houses.,5ce0548e2491376461d79efd4f6f0293,wrong,1
A dark colored cat looking at a laptop screen.,5ce0548e2491376461d79efd4f6f0293,wrong,1
A cat standing on a toilet seat looking at the person taking the photo.,5ce0548e2491376461d79efd4f6f0293,wrong,1
A dog laying on its side with a remote control under its paw.,5ce0548e2491376461d79efd4f6f0293,no,1
A black and white picture of people walking in the rain under umbrellas.,5ce0548e2491376461d79efd4f6f0293,correct,1
A light blue bicycle chained to a pole on the sidewalk in front of a red building.,5ce0548e2491376461d79efd4f6f0293,no,1
Two young women are eating hot dogs while walking down the sidewalk.,5ce0548e2491376461d79efd4f6f0293,wrong,1
Two silver cars parked beside each other in parking spots.,5ce0548e2491376461d79efd4f6f0293,wrong,0
A blue trash removal truck and two vehicles behind it.,5ce0548e2491376461d79efd4f6f0293,wrong,0
A young boy is standing against a wall eating an apple.,5ce0548e2491376461d79efd4f6f0293,no,1
A bathroom with curtains that have floral decor on them.,5ce0548e2491376461d79efd4f6f0293,correct,1
A green stop light with a tall building lighted up in the background at night.,5ce0548e2491376461d79efd4f6f0293,correct,0
Two men holding big wooden sticks with a lot of elephants in the background.,5ce0548e2491376461d79efd4f6f0293,no,0
"A kitchen with a clear counter top and wooden cabinets, along with a white dish washer under the counter.",5ce0548e2491376461d79efd4f6f0293,wrong,1
A colorful truck with a full load of sticks and twigs.,5ce0548e2491376461d79efd4f6f0293,correct,0
A cup of coffee with a plate of banana slices on bread.,5ce0548e2491376461d79efd4f6f0293,correct,0
A man in a field of wild flowers holding an orange bat.,5ce0548e2491376461d79efd4f6f0293,wrong,1
A large crowd of people riding horses walks along a trail.,5ce0548e2491376461d79efd4f6f0293,correct,0
A baseball player hitting the ball during a baseball game.,5ce0548e2491376461d79efd4f6f0293,wrong,0
A black cat sitting inside of a sink in the bathroom.,5ce0548e2491376461d79efd4f6f0293,no,1
A sign mounted to a pole that reads No Stops.,5ce0548e2491376461d79efd4f6f0293,wrong,0
A fruit smoothie glass on a plate with two strawberries for garnish.,5ce0548e2491376461d79efd4f6f0293,correct,0
A man covering his eyes while standing next to multiple boxes filled with bananas.,5ce0548e2491376461d79efd4f6f0293,no,1
A young girl looking at a huge pizza with surprise.,5ce0548e2491376461d79efd4f6f0293,no,1
A car sitting in the middle of the road near a construction vehicle.,5ce0548e2491376461d79efd4f6f0293,correct,1
A white swan swimming through a lake next to a boat.,5ce0548e2491376461d79efd4f6f0293,correct,0
A person wearing a helmet and goggles riding a snowboard down the slopes.,5ce0548e2491376461d79efd4f6f0293,correct,0
There is an indoor toilet underneath a sign that says please flush.,5ce0548e2491376461d79efd4f6f0293,no,0
A person wearing a helmet and goggles riding a snowboard down the slopes.,9147456858851b17a15306f6ea66b53a,wrong,1
A blue trash removal truck and two vehicles behind it.,9147456858851b17a15306f6ea66b53a,no,1
A young girl looking at a huge pizza with surprise.,9147456858851b17a15306f6ea66b53a,correct,1
The red boat is anchored on the shore of the lake in front of the houses.,9147456858851b17a15306f6ea66b53a,no,1
A bathroom with curtains that have floral decor on them.,9147456858851b17a15306f6ea66b53a,wrong,1
A baseball player is waiting for the pitch while standing in the batters box.,9147456858851b17a15306f6ea66b53a,wrong,1
A man in a field of wild flowers holding an orange bat.,9147456858851b17a15306f6ea66b53a,no,1
A man covering his eyes while standing next to multiple boxes filled with bananas.,9147456858851b17a15306f6ea66b53a,correct,1
A white swan swimming through a lake next to a boat.,9147456858851b17a15306f6ea66b53a,wrong,1
A polar bear pokes his head and one paw out of the water.,9147456858851b17a15306f6ea66b53a,no,1
A sign mounted to a pole that reads No Stops.,9147456858851b17a15306f6ea66b53a,no,1
A tray full of breakfast foods and drinks on a bed.,9147456858851b17a15306f6ea66b53a,correct,1
A fruit smoothie glass on a plate with two strawberries for garnish.,9147456858851b17a15306f6ea66b53a,wrong,1
A cup of coffee with a plate of banana slices on bread.,9147456858851b17a15306f6ea66b53a,wrong,1
A black and white picture of people walking in the rain under umbrellas.,9147456858851b17a15306f6ea66b53a,wrong,1
A black cat sitting inside of a sink in the bathroom.,9147456858851b17a15306f6ea66b53a,correct,1
A large group of people watch as a skater does his tricks.,9147456858851b17a15306f6ea66b53a,no,1
Two silver cars parked beside each other in parking spots.,9147456858851b17a15306f6ea66b53a,no,1
There is an indoor toilet underneath a sign that says please flush.,9147456858851b17a15306f6ea66b53a,correct,0
"A kitchen with a clear counter top and wooden cabinets, along with a white dish washer under the counter.",9147456858851b17a15306f6ea66b53a,no,1
A table topped with a cake covered in berries next to a plate of sandwiches.,9147456858851b17a15306f6ea66b53a,correct,1
A light blue bicycle chained to a pole on the sidewalk in front of a red building.,9147456858851b17a15306f6ea66b53a,correct,1
A cat standing on a toilet seat looking at the person taking the photo.,9147456858851b17a15306f6ea66b53a,no,1
A colorful truck with a full load of sticks and twigs.,9147456858851b17a15306f6ea66b53a,wrong,0
A car sitting in the middle of the road near a construction vehicle.,9147456858851b17a15306f6ea66b53a,wrong,1
Two young women are eating hot dogs while walking down the sidewalk.,9147456858851b17a15306f6ea66b53a,no,1
A patio table with two dinner plates of food and two bowls of salad.,9147456858851b17a15306f6ea66b53a,wrong,1
A dog laying on its side with a remote control under its paw.,9147456858851b17a15306f6ea66b53a,correct,1
A young boy is standing against a wall eating an apple.,9147456858851b17a15306f6ea66b53a,correct,1
A dark colored cat looking at a laptop screen.,9147456858851b17a15306f6ea66b53a,no,1
A row of surfboards sticking out of the sand sitting next to each other.,9147456858851b17a15306f6ea66b53a,correct,1
A white frosted cake sitting in front of some white flowers.,9147456858851b17a15306f6ea66b53a,correct,1
A large crowd of people riding horses walks along a trail.,9147456858851b17a15306f6ea66b53a,wrong,1
A green stop light with a tall building lighted up in the background at night.,9147456858851b17a15306f6ea66b53a,wrong,0
Two men holding big wooden sticks with a lot of elephants in the background.,9147456858851b17a15306f6ea66b53a,correct,1
A baseball player hitting the ball during a baseball game.,9147456858851b17a15306f6ea66b53a,no,1
A stop sign installed upside down on a street corner.,b5b1e9c22489dbf0085604ff6cf12ec4,wrong,1
An airplane flies high above in the sky with telephone lines in the picture as well.,b5b1e9c22489dbf0085604ff6cf12ec4,correct,1
A tennis player swinging a racket at a public tennis match.,b5b1e9c22489dbf0085604ff6cf12ec4,correct,1
The antique bed has elaborate wood decoration on the frame.,b5b1e9c22489dbf0085604ff6cf12ec4,correct,1
A white cake covered in flowers and white frosting.,b5b1e9c22489dbf0085604ff6cf12ec4,correct,1
A dark colored cat that is looking up at a television that is on and has a program playing on it.,b5b1e9c22489dbf0085604ff6cf12ec4,no,1
A lazy zebra lays in the straw near a rocky field.,b5b1e9c22489dbf0085604ff6cf12ec4,no,1
A calculator and cell phone lay on a desk in front of a keyboard.,b5b1e9c22489dbf0085604ff6cf12ec4,wrong,1
A city street at dusk with a street light that is on and a stop sign across the street.,b5b1e9c22489dbf0085604ff6cf12ec4,wrong,1
Multiple aircraft suspended from the ceiling of a museum.,b5b1e9c22489dbf0085604ff6cf12ec4,no,1
A man walking with a drink and a bag while listening to earbud headphones.,b5b1e9c22489dbf0085604ff6cf12ec4,no,1
A parking meter next to a ladder with bowling balls on each rung.,b5b1e9c22489dbf0085604ff6cf12ec4,no,1
A giraffe is peeking around the side of a wall at the camera.,b5b1e9c22489dbf0085604ff6cf12ec4,correct,1
A sign that gives directions to drivers driving down the road.,b5b1e9c22489dbf0085604ff6cf12ec4,wrong,1
Several vehicles and a horse-drawn cart pull up outside of a building.,b5b1e9c22489dbf0085604ff6cf12ec4,wrong,1
A person sitting on a park bench is looking at a large field.,b5b1e9c22489dbf0085604ff6cf12ec4,wrong,1
A spread of pastries and doughnuts available for purchase.,b5b1e9c22489dbf0085604ff6cf12ec4,wrong,1
"A man sitting on the ground, fixing a motorcycle wheel.",b5b1e9c22489dbf0085604ff6cf12ec4,wrong,1
A man with glasses sitting in front of a laptop computer.,b5b1e9c22489dbf0085604ff6cf12ec4,no,1
"Some food is on the counter including a glass of water, rice, vegetables, and more.",b5b1e9c22489dbf0085604ff6cf12ec4,no,1
A man wears a suit with a blue shirt and a multicolored tie.,b5b1e9c22489dbf0085604ff6cf12ec4,no,1
A woman holding an umbrella sitting on a blanket next to two dogs.,b5b1e9c22489dbf0085604ff6cf12ec4,correct,1
A young man is having some wine and something to eat.,b5b1e9c22489dbf0085604ff6cf12ec4,no,1
